"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA48","Jefferson (AL)","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,102,,
"USA48","Jefferson (AL)","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,102,,
"USA48","Jefferson (AL)","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,103,,
"USA48","Jefferson (AL)","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,103,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,943521,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,959378,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,975236,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,991094,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,1006952,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,1022810,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,1038667,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,1054525,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,1070383,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,1086241,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,1102099,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,1117957,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,1133814,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,1149672,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,1165530,,
"COL05","Cartagena","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,1181388,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,8.9,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,8.8,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,8.8,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,8.9,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,9.1,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,9.1,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,9.3,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,9.4,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,9.4,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,9.9,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,9.9,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,9.9,,
"NL003","Rotterdam","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,9.9,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,1207,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,1205,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,1201,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,1198,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,1194,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,1189,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,1184,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,1179,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,1172,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,1165,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,1142,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,1139,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,1137,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,1137,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,1139,,
"DE038","Ruhr","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,1151,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,1223674,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,1250235,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,1266866,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,1281453,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,1291834,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,1302276,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,1313723,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,1328705,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,1348331,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,1369671,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,1372480,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,1375290,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,1390040,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,1404790,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,1419540,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,1434290,,
"CAN04","Ottawa","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,1449040,,
"MEX50","Tehuacan","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.3,,
"MEX50","Tehuacan","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.3,,
"MEX50","Tehuacan","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.3,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,535460,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,532740,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,531810,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,532890,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,535900,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,539840,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,541130,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,543310,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,546980,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,551260,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,555880,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,561460,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,566741,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,567967,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,572103,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,575601,,
"EE001","Tallinn","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,576265,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,290,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,293,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,296,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,298,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,300,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,303,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,308,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,313,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,319,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,325,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,330,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,333,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,337,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,341,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,346,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,350,,
"SE003","Malmo","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,356,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,85,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,88,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,91,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,94,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,97,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,102,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,107,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,111,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,115,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,118,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,120,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,122,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,125,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,128,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,131,,
"USA145","Nashville ","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,135,,
